student;source;target
3110509333528123555;36 bmgc_seminar_12_absent_(3);37 calc_class_12_present_(2)
3110509333528123555;37 calc_class_12_present_(2);38 bmgc_lecture_14_none_(1)
3110509333528123555;38 bmgc_lecture_14_none_(1);39 bmgc_seminar_13_absent_(3)
3110509333528123555;39 bmgc_seminar_13_absent_(3);40 bmgc_seminar_14_absent_(1)
3110509333528123555;40 bmgc_seminar_14_absent_(1);41 calc_class_13_present_(2)
3110509333528123555;41 calc_class_13_present_(2);42 calc_class_14_absent_(2)
3110509333528123555;42 calc_class_14_absent_(2);43 bmgc_seminar_15_absent_(1)
3110509333528123555;43 bmgc_seminar_15_absent_(1);44 calc_homework_med_(1)
3110509333528123555;44 calc_homework_med_(1);45 bmgc_midterm_test_low_(1)
3110509333528123555;45 bmgc_midterm_test_low_(1);46 calc_quiz_med_(1)
3110509333528123555;46 calc_quiz_med_(1);47 calc_midterm_test_low_(1)
3110509333528123555;47 calc_midterm_test_low_(1);48 calc_oral_test_med_(1)
3110509333528123555;48 calc_oral_test_med_(1);49 calc_exam_med_(1)
3110509333528123555;49 calc_exam_med_(1);50 calc_final_grade_med_(1)
3397096145768053361;1 bmgc_lecture_1_none_(1);2 bmgc_lecture_2_none_(3)
3397096145768053361;2 bmgc_lecture_2_none_(3);3 bmgc_seminar_1_present_(1)
3397096145768053361;3 bmgc_seminar_1_present_(1);4 calc_class_1_present_(2)
3397096145768053361;4 calc_class_1_present_(2);5 bmgc_lecture_3_none_(3)
3397096145768053361;5 bmgc_lecture_3_none_(3);6 bmgc_seminar_2_active_(2)
3397096145768053361;6 bmgc_seminar_2_active_(2);7 calc_class_2_present_(3)
3397096145768053361;7 calc_class_2_present_(3);8 bmgc_lecture_4_none_(1)
3397096145768053361;8 bmgc_lecture_4_none_(1);9 bmgc_seminar_3_present_(3)
3397096145768053361;9 bmgc_seminar_3_present_(3);10 calc_class_3_present_(3)
3397096145768053361;10 calc_class_3_present_(3);11 bmgc_lecture_5_none_(1)
3397096145768053361;11 bmgc_lecture_5_none_(1);12 bmgc_seminar_4_present_(1)
3397096145768053361;12 bmgc_seminar_4_present_(1);13 calc_class_4_present_(3)
3397096145768053361;13 calc_class_4_present_(3);14 bmgc_lecture_6_none_(3)
3397096145768053361;14 bmgc_lecture_6_none_(3);15 bmgc_seminar_5_active_(3)
3397096145768053361;15 bmgc_seminar_5_active_(3);16 calc_class_5_present_(2)
3397096145768053361;16 calc_class_5_present_(2);17 bmgc_lecture_7_none_(2)
3397096145768053361;17 bmgc_lecture_7_none_(2);18 bmgc_seminar_6_absent_(3)
3397096145768053361;18 bmgc_seminar_6_absent_(3);19 calc_class_6_present_(2)
3397096145768053361;19 calc_class_6_present_(2);20 bmgc_lecture_8_none_(2)
3397096145768053361;20 bmgc_lecture_8_none_(2);21 bmgc_seminar_7_absent_(3)
3397096145768053361;21 bmgc_seminar_7_absent_(3);22 calc_class_7_present_(3)
3397096145768053361;22 calc_class_7_present_(3);23 bmgc_lecture_9_none_(3)
3397096145768053361;23 bmgc_lecture_9_none_(3);24 bmgc_seminar_8_present_(2)
3397096145768053361;24 bmgc_seminar_8_present_(2);25 calc_class_8_present_(1)
3397096145768053361;25 calc_class_8_present_(1);26 bmgc_lecture_10_none_(3)
3397096145768053361;26 bmgc_lecture_10_none_(3);27 bmgc_seminar_9_present_(1)
3397096145768053361;27 bmgc_seminar_9_present_(1);28 calc_class_9_present_(3)
3397096145768053361;28 calc_class_9_present_(3);29 bmgc_lecture_11_none_(3)
3397096145768053361;29 bmgc_lecture_11_none_(3);30 bmgc_seminar_10_present_(1)
3397096145768053361;30 bmgc_seminar_10_present_(1);31 calc_class_10_present_(3)
3397096145768053361;31 calc_class_10_present_(3);32 bmgc_lecture_12_none_(3)
3397096145768053361;32 bmgc_lecture_12_none_(3);33 bmgc_seminar_11_active_(1)
3397096145768053361;33 bmgc_seminar_11_active_(1);34 calc_class_11_present_(2)
3397096145768053361;34 calc_class_11_present_(2);35 bmgc_lecture_13_none_(1)
3397096145768053361;35 bmgc_lecture_13_none_(1);36 bmgc_seminar_12_absent_(3)
3397096145768053361;36 bmgc_seminar_12_absent_(3);37 calc_class_12_present_(2)
3397096145768053361;37 calc_class_12_present_(2);38 bmgc_lecture_14_none_(1)
3397096145768053361;38 bmgc_lecture_14_none_(1);39 bmgc_seminar_13_absent_(3)
3397096145768053361;39 bmgc_seminar_13_absent_(3);40 bmgc_seminar_14_absent_(1)
3397096145768053361;40 bmgc_seminar_14_absent_(1);41 calc_class_13_absent_(2)
3397096145768053361;41 calc_class_13_absent_(2);42 calc_class_14_present_(2)
3397096145768053361;42 calc_class_14_present_(2);43 bmgc_seminar_15_absent_(1)
3397096145768053361;43 bmgc_seminar_15_absent_(1);44 calc_homework_high_(1)
3397096145768053361;44 calc_homework_high_(1);45 bmgc_midterm_test_med_(1)
3397096145768053361;45 bmgc_midterm_test_med_(1);46 calc_quiz_med_(1)
3397096145768053361;46 calc_quiz_med_(1);47 calc_midterm_test_med_(1)
3397096145768053361;47 calc_midterm_test_med_(1);48 calc_oral_test_high_(1)
3397096145768053361;48 calc_oral_test_high_(1);49 calc_exam_high_(1)
3397096145768053361;49 calc_exam_high_(1);50 calc_final_grade_high_(1)
3769714582479892317;1 bmgc_lecture_1_none_(1);2 bmgc_lecture_2_none_(3)
3769714582479892317;2 bmgc_lecture_2_none_(3);3 bmgc_seminar_1_active_(1)
3769714582479892317;3 bmgc_seminar_1_active_(1);4 calc_class_1_absent_(3)
3769714582479892317;4 calc_class_1_absent_(3);5 bmgc_lecture_3_none_(3)
3769714582479892317;5 bmgc_lecture_3_none_(3);6 bmgc_seminar_2_absent_(1)
3769714582479892317;6 bmgc_seminar_2_absent_(1);7 calc_class_2_absent_(3)
3769714582479892317;7 calc_class_2_absent_(3);8 bmgc_lecture_4_none_(1)
3769714582479892317;8 bmgc_lecture_4_none_(1);9 bmgc_seminar_3_active_(1)
3769714582479892317;9 bmgc_seminar_3_active_(1);10 calc_class_3_present_(3)
3769714582479892317;10 calc_class_3_present_(3);11 bmgc_lecture_5_none_(1)
3769714582479892317;11 bmgc_lecture_5_none_(1);12 bmgc_seminar_4_present_(1)
3769714582479892317;12 bmgc_seminar_4_present_(1);13 calc_class_4_present_(3)
3769714582479892317;13 calc_class_4_present_(3);14 bmgc_lecture_6_none_(3)
3769714582479892317;14 bmgc_lecture_6_none_(3);15 bmgc_seminar_5_active_(3)
3769714582479892317;15 bmgc_seminar_5_active_(3);16 calc_class_5_present_(2)
3769714582479892317;16 calc_class_5_present_(2);17 bmgc_lecture_7_none_(2)
3769714582479892317;17 bmgc_lecture_7_none_(2);18 bmgc_seminar_6_absent_(3)
3769714582479892317;18 bmgc_seminar_6_absent_(3);19 calc_class_6_absent_(2)
3769714582479892317;19 calc_class_6_absent_(2);20 bmgc_lecture_8_none_(2)
3769714582479892317;20 bmgc_lecture_8_none_(2);21 bmgc_seminar_7_present_(3)
3769714582479892317;21 bmgc_seminar_7_present_(3);22 calc_class_7_present_(3)
3769714582479892317;22 calc_class_7_present_(3);23 bmgc_lecture_9_none_(3)
3769714582479892317;23 bmgc_lecture_9_none_(3);24 bmgc_seminar_8_active_(2)
3769714582479892317;24 bmgc_seminar_8_active_(2);25 calc_class_8_present_(1)
3769714582479892317;25 calc_class_8_present_(1);26 bmgc_lecture_10_none_(3)
3769714582479892317;26 bmgc_lecture_10_none_(3);27 bmgc_seminar_9_present_(1)
3769714582479892317;27 bmgc_seminar_9_present_(1);28 calc_class_9_present_(3)
3769714582479892317;28 calc_class_9_present_(3);29 bmgc_lecture_11_none_(3)
3769714582479892317;29 bmgc_lecture_11_none_(3);30 bmgc_seminar_10_active_(3)
3769714582479892317;30 bmgc_seminar_10_active_(3);31 calc_class_10_present_(3)
3769714582479892317;31 calc_class_10_present_(3);32 bmgc_lecture_12_none_(3)
3769714582479892317;32 bmgc_lecture_12_none_(3);33 bmgc_seminar_11_active_(1)
3769714582479892317;33 bmgc_seminar_11_active_(1);34 calc_class_11_present_(2)
3769714582479892317;34 calc_class_11_present_(2);35 bmgc_lecture_13_none_(1)
3769714582479892317;35 bmgc_lecture_13_none_(1);36 bmgc_seminar_12_absent_(3)
3769714582479892317;36 bmgc_seminar_12_absent_(3);37 calc_class_12_present_(2)
3769714582479892317;37 calc_class_12_present_(2);38 bmgc_lecture_14_none_(1)
3769714582479892317;38 bmgc_lecture_14_none_(1);39 bmgc_seminar_13_present_(3)
3769714582479892317;39 bmgc_seminar_13_present_(3);40 bmgc_seminar_14_present_(1)
3769714582479892317;40 bmgc_seminar_14_present_(1);41 calc_class_13_present_(2)
3769714582479892317;41 calc_class_13_present_(2);42 calc_class_14_absent_(2)
3769714582479892317;42 calc_class_14_absent_(2);43 bmgc_seminar_15_present_(1)
3769714582479892317;43 bmgc_seminar_15_present_(1);44 calc_homework_med_(1)
3769714582479892317;44 calc_homework_med_(1);45 bmgc_midterm_test_low_(1)
3769714582479892317;45 bmgc_midterm_test_low_(1);46 calc_quiz_low_(2)
3769714582479892317;46 calc_quiz_low_(2);47 calc_midterm_test_low_(1)
3769714582479892317;47 calc_midterm_test_low_(1);48 calc_oral_test_med_(1)
3769714582479892317;48 calc_oral_test_med_(1);49 calc_exam_med_(1)
3769714582479892317;49 calc_exam_med_(1);50 calc_final_grade_med_(1)
5615439402834624490;1 bmgc_lecture_1_active_(1);2 bmgc_lecture_2_active_(3)
5615439402834624490;2 bmgc_lecture_2_active_(3);3 bmgc_seminar_1_active_(1)
5615439402834624490;3 bmgc_seminar_1_active_(1);4 calc_class_1_present_(2)
5615439402834624490;4 calc_class_1_present_(2);5 bmgc_lecture_3_active_(3)
5615439402834624490;5 bmgc_lecture_3_active_(3);6 bmgc_seminar_2_active_(2)
5615439402834624490;6 bmgc_seminar_2_active_(2);7 calc_class_2_present_(3)
5615439402834624490;7 calc_class_2_present_(3);8 bmgc_lecture_4_active_(1)
5615439402834624490;8 bmgc_lecture_4_active_(1);9 bmgc_seminar_3_active_(1)
5615439402834624490;9 bmgc_seminar_3_active_(1);10 calc_class_3_present_(3)
5615439402834624490;10 calc_class_3_present_(3);11 bmgc_lecture_5_active_(1)
5615439402834624490;11 bmgc_lecture_5_active_(1);12 bmgc_seminar_4_active_(1)
5615439402834624490;12 bmgc_seminar_4_active_(1);13 calc_class_4_present_(3)
5615439402834624490;13 calc_class_4_present_(3);14 bmgc_lecture_6_active_(1)
5615439402834624490;14 bmgc_lecture_6_active_(1);15 bmgc_seminar_5_active_(3)
5615439402834624490;15 bmgc_seminar_5_active_(3);16 calc_class_5_present_(2)
5615439402834624490;16 calc_class_5_present_(2);17 bmgc_lecture_7_none_(2)
5615439402834624490;17 bmgc_lecture_7_none_(2);18 bmgc_seminar_6_absent_(3)
5615439402834624490;18 bmgc_seminar_6_absent_(3);19 calc_class_6_absent_(2)
5615439402834624490;19 calc_class_6_absent_(2);20 bmgc_lecture_8_active_(2)
5615439402834624490;20 bmgc_lecture_8_active_(2);21 bmgc_seminar_7_active_(3)
5615439402834624490;21 bmgc_seminar_7_active_(3);22 calc_class_7_present_(3)
5615439402834624490;22 calc_class_7_present_(3);23 bmgc_lecture_9_active_(3)
5615439402834624490;23 bmgc_lecture_9_active_(3);24 bmgc_seminar_8_active_(2)
5615439402834624490;24 bmgc_seminar_8_active_(2);25 calc_class_8_present_(1)
5615439402834624490;25 calc_class_8_present_(1);26 bmgc_lecture_10_active_(3)
5615439402834624490;26 bmgc_lecture_10_active_(3);27 bmgc_seminar_9_active_(1)
5615439402834624490;27 bmgc_seminar_9_active_(1);28 calc_class_9_present_(3)
5615439402834624490;28 calc_class_9_present_(3);29 bmgc_lecture_11_active_(1)
5615439402834624490;29 bmgc_lecture_11_active_(1);30 bmgc_seminar_10_active_(3)
5615439402834624490;30 bmgc_seminar_10_active_(3);31 calc_class_10_present_(3)
5615439402834624490;31 calc_class_10_present_(3);32 bmgc_lecture_12_none_(3)
5615439402834624490;32 bmgc_lecture_12_none_(3);33 bmgc_seminar_11_active_(1)
5615439402834624490;33 bmgc_seminar_11_active_(1);34 calc_class_11_present_(2)
5615439402834624490;34 calc_class_11_present_(2);35 bmgc_lecture_13_none_(1)
5615439402834624490;35 bmgc_lecture_13_none_(1);36 bmgc_seminar_12_absent_(3)
5615439402834624490;36 bmgc_seminar_12_absent_(3);37 calc_class_12_present_(2)
5615439402834624490;37 calc_class_12_present_(2);38 bmgc_lecture_14_none_(1)
5615439402834624490;38 bmgc_lecture_14_none_(1);39 bmgc_seminar_13_present_(3)
5615439402834624490;39 bmgc_seminar_13_present_(3);40 bmgc_seminar_14_present_(1)
5615439402834624490;40 bmgc_seminar_14_present_(1);41 calc_class_13_present_(2)
5615439402834624490;41 calc_class_13_present_(2);42 calc_class_14_present_(2)
5615439402834624490;42 calc_class_14_present_(2);43 bmgc_seminar_15_present_(1)
5615439402834624490;43 bmgc_seminar_15_present_(1);44 calc_homework_high_(1)
5615439402834624490;44 calc_homework_high_(1);45 bmgc_midterm_test_low_(1)
5615439402834624490;45 bmgc_midterm_test_low_(1);46 calc_quiz_med_(1)
5615439402834624490;46 calc_quiz_med_(1);47 calc_midterm_test_low_(1)
5615439402834624490;47 calc_midterm_test_low_(1);48 calc_oral_test_high_(1)
5615439402834624490;48 calc_oral_test_high_(1);49 calc_exam_low_(1)
5615439402834624490;49 calc_exam_low_(1);50 calc_final_grade_med_(1)
608195914856761124;1 bmgc_lecture_1_none_(1);2 bmgc_lecture_2_none_(3)
608195914856761124;2 bmgc_lecture_2_none_(3);3 bmgc_seminar_1_absent_(1)
608195914856761124;3 bmgc_seminar_1_absent_(1);4 calc_class_1_present_(2)
608195914856761124;4 calc_class_1_present_(2);5 bmgc_lecture_3_none_(3)
608195914856761124;5 bmgc_lecture_3_none_(3);6 bmgc_seminar_2_absent_(1)
608195914856761124;6 bmgc_seminar_2_absent_(1);7 calc_class_2_present_(3)
608195914856761124;7 calc_class_2_present_(3);8 bmgc_lecture_4_active_(1)
608195914856761124;8 bmgc_lecture_4_active_(1);9 bmgc_seminar_3_active_(1)
608195914856761124;9 bmgc_seminar_3_active_(1);10 calc_class_3_present_(3)
608195914856761124;10 calc_class_3_present_(3);11 bmgc_lecture_5_active_(1)
608195914856761124;11 bmgc_lecture_5_active_(1);12 bmgc_seminar_4_present_(1)
608195914856761124;12 bmgc_seminar_4_present_(1);13 calc_class_4_present_(3)
608195914856761124;13 calc_class_4_present_(3);14 bmgc_lecture_6_none_(3)
608195914856761124;14 bmgc_lecture_6_none_(3);15 bmgc_seminar_5_active_(3)
608195914856761124;15 bmgc_seminar_5_active_(3);16 calc_class_5_present_(2)
608195914856761124;16 calc_class_5_present_(2);17 bmgc_lecture_7_none_(2)
608195914856761124;17 bmgc_lecture_7_none_(2);18 bmgc_seminar_6_absent_(3)
608195914856761124;18 bmgc_seminar_6_absent_(3);19 calc_class_6_present_(2)
608195914856761124;19 calc_class_6_present_(2);20 bmgc_lecture_8_none_(2)
608195914856761124;20 bmgc_lecture_8_none_(2);21 bmgc_seminar_7_present_(3)
608195914856761124;21 bmgc_seminar_7_present_(3);22 calc_class_7_present_(3)
608195914856761124;22 calc_class_7_present_(3);23 bmgc_lecture_9_none_(3)
608195914856761124;23 bmgc_lecture_9_none_(3);24 bmgc_seminar_8_active_(2)
608195914856761124;24 bmgc_seminar_8_active_(2);25 calc_class_8_present_(1)
608195914856761124;25 calc_class_8_present_(1);26 bmgc_lecture_10_none_(3)
608195914856761124;26 bmgc_lecture_10_none_(3);27 bmgc_seminar_9_absent_(1)
608195914856761124;27 bmgc_seminar_9_absent_(1);28 calc_class_9_present_(3)
608195914856761124;28 calc_class_9_present_(3);29 bmgc_lecture_11_none_(3)
608195914856761124;29 bmgc_lecture_11_none_(3);30 bmgc_seminar_10_active_(3)
608195914856761124;30 bmgc_seminar_10_active_(3);31 calc_class_10_absent_(3)
608195914856761124;31 calc_class_10_absent_(3);32 bmgc_lecture_12_none_(3)
608195914856761124;32 bmgc_lecture_12_none_(3);33 bmgc_seminar_11_present_(1)
608195914856761124;33 bmgc_seminar_11_present_(1);34 calc_class_11_present_(2)
608195914856761124;34 calc_class_11_present_(2);35 bmgc_lecture_13_none_(1)
608195914856761124;35 bmgc_lecture_13_none_(1);36 bmgc_seminar_12_absent_(3)
608195914856761124;36 bmgc_seminar_12_absent_(3);37 calc_class_12_present_(2)
608195914856761124;37 calc_class_12_present_(2);38 bmgc_lecture_14_none_(1)
608195914856761124;38 bmgc_lecture_14_none_(1);39 bmgc_seminar_13_absent_(3)
608195914856761124;39 bmgc_seminar_13_absent_(3);40 bmgc_seminar_14_absent_(1)
608195914856761124;40 bmgc_seminar_14_absent_(1);41 calc_class_13_present_(2)
608195914856761124;41 calc_class_13_present_(2);42 calc_class_14_present_(2)
608195914856761124;42 calc_class_14_present_(2);43 bmgc_seminar_15_absent_(1)
608195914856761124;43 bmgc_seminar_15_absent_(1);44 calc_homework_high_(1)
608195914856761124;44 calc_homework_high_(1);45 bmgc_midterm_test_med_(1)
608195914856761124;45 bmgc_midterm_test_med_(1);46 calc_quiz_med_(1)
608195914856761124;46 calc_quiz_med_(1);47 calc_midterm_test_med_(1)
608195914856761124;47 calc_midterm_test_med_(1);48 calc_oral_test_high_(1)
608195914856761124;48 calc_oral_test_high_(1);49 calc_exam_high_(1)
608195914856761124;49 calc_exam_high_(1);50 calc_final_grade_high_(1)
6373229059202840831;1 bmgc_lecture_1_active_(1);2 bmgc_lecture_2_none_(3)
6373229059202840831;2 bmgc_lecture_2_none_(3);3 bmgc_seminar_1_active_(1)
6373229059202840831;3 bmgc_seminar_1_active_(1);4 calc_class_1_present_(2)
6373229059202840831;4 calc_class_1_present_(2);5 bmgc_lecture_3_active_(3)
6373229059202840831;5 bmgc_lecture_3_active_(3);6 bmgc_seminar_2_absent_(1)
6373229059202840831;6 bmgc_seminar_2_absent_(1);7 calc_class_2_present_(3)
6373229059202840831;7 calc_class_2_present_(3);8 bmgc_lecture_4_none_(1)
6373229059202840831;8 bmgc_lecture_4_none_(1);9 bmgc_seminar_3_absent_(1)
6373229059202840831;9 bmgc_seminar_3_absent_(1);10 calc_class_3_present_(3)
6373229059202840831;10 calc_class_3_present_(3);11 bmgc_lecture_5_active_(1)
6373229059202840831;11 bmgc_lecture_5_active_(1);12 bmgc_seminar_4_absent_(1)
6373229059202840831;12 bmgc_seminar_4_absent_(1);13 calc_class_4_present_(3)
6373229059202840831;13 calc_class_4_present_(3);14 bmgc_lecture_6_none_(3)
6373229059202840831;14 bmgc_lecture_6_none_(3);15 bmgc_seminar_5_active_(3)
6373229059202840831;15 bmgc_seminar_5_active_(3);16 calc_class_5_present_(2)
6373229059202840831;16 calc_class_5_present_(2);17 bmgc_lecture_7_none_(2)
6373229059202840831;17 bmgc_lecture_7_none_(2);18 bmgc_seminar_6_absent_(3)
6373229059202840831;18 bmgc_seminar_6_absent_(3);19 calc_class_6_present_(2)
6373229059202840831;19 calc_class_6_present_(2);20 bmgc_lecture_8_none_(2)
6373229059202840831;20 bmgc_lecture_8_none_(2);21 bmgc_seminar_7_absent_(3)
6373229059202840831;21 bmgc_seminar_7_absent_(3);22 calc_class_7_absent_(3)
6373229059202840831;22 calc_class_7_absent_(3);23 bmgc_lecture_9_none_(3)
6373229059202840831;23 bmgc_lecture_9_none_(3);24 bmgc_seminar_8_absent_(2)
6373229059202840831;24 bmgc_seminar_8_absent_(2);25 calc_class_8_absent_(1)
6373229059202840831;25 calc_class_8_absent_(1);26 bmgc_lecture_10_none_(3)
6373229059202840831;26 bmgc_lecture_10_none_(3);27 bmgc_seminar_9_active_(1)
6373229059202840831;27 bmgc_seminar_9_active_(1);28 calc_class_9_present_(3)
6373229059202840831;28 calc_class_9_present_(3);29 bmgc_lecture_11_none_(3)
6373229059202840831;29 bmgc_lecture_11_none_(3);30 bmgc_seminar_10_absent_(1)
6373229059202840831;30 bmgc_seminar_10_absent_(1);31 calc_class_10_absent_(3)
6373229059202840831;31 calc_class_10_absent_(3);32 bmgc_lecture_12_none_(3)
6373229059202840831;32 bmgc_lecture_12_none_(3);33 bmgc_seminar_11_active_(1)
6373229059202840831;33 bmgc_seminar_11_active_(1);34 calc_class_11_present_(2)
6373229059202840831;34 calc_class_11_present_(2);35 bmgc_lecture_13_none_(1)
6373229059202840831;35 bmgc_lecture_13_none_(1);36 bmgc_seminar_12_absent_(3)
6373229059202840831;36 bmgc_seminar_12_absent_(3);37 calc_class_12_present_(2)
6373229059202840831;37 calc_class_12_present_(2);38 bmgc_lecture_14_none_(1)
6373229059202840831;38 bmgc_lecture_14_none_(1);39 bmgc_seminar_13_absent_(3)
6373229059202840831;39 bmgc_seminar_13_absent_(3);40 bmgc_seminar_14_absent_(1)
6373229059202840831;40 bmgc_seminar_14_absent_(1);41 calc_class_13_present_(2)
6373229059202840831;41 calc_class_13_present_(2);42 calc_class_14_absent_(2)
6373229059202840831;42 calc_class_14_absent_(2);43 bmgc_seminar_15_absent_(1)
6373229059202840831;43 bmgc_seminar_15_absent_(1);44 calc_homework_high_(1)
6373229059202840831;44 calc_homework_high_(1);45 bmgc_midterm_test_med_(1)
6373229059202840831;45 bmgc_midterm_test_med_(1);46 calc_quiz_med_(1)
6373229059202840831;46 calc_quiz_med_(1);47 calc_midterm_test_high_(1)
6373229059202840831;47 calc_midterm_test_high_(1);48 calc_oral_test_high_(1)
